id,user_id,emotion,confidence,timestamp
253,user49,sad,0.8,2025-12-04 18:20:53
254,user43,surprised,0.93,2025-12-04 07:03:30
255,user40,happy,0.93,2025-12-04 19:11:50
256,user11,fear,0.64,2025-12-04 16:54:18
257,user5,surprised,0.88,2025-12-04 08:18:04
258,user2,happy,0.98,2025-12-04 15:51:39
259,user11,surprised,0.89,2025-12-04 18:22:28
260,user4,fear,0.72,2025-12-04 17:57:44
261,user22,happy,0.96,2025-12-04 21:09:21
262,user41,happy,0.89,2025-12-04 22:52:25
263,user37,happy,0.85,2025-12-04 18:28:58
264,user12,angry,0.85,2025-12-04 09:10:27
265,user2,fear,0.67,2025-12-04 18:57:17
266,user25,surprised,0.94,2025-12-04 07:00:54
267,user36,surprised,0.84,2025-12-04 10:41:48
268,user32,sad,0.85,2025-12-04 15:23:04
269,user26,happy,0.98,2025-12-04 20:03:55
270,user40,surprised,0.84,2025-12-04 08:11:11
271,user8,sad,0.78,2025-12-04 12:31:51
272,user15,surprised,0.94,2025-12-04 18:33:45
273,user36,surprised,0.83,2025-12-04 12:29:01
274,user18,happy,0.86,2025-12-04 15:09:37
275,user15,fear,0.64,2025-12-04 10:21:45
276,user34,sad,0.86,2025-12-04 12:26:59
277,user41,sad,0.82,2025-12-04 22:48:51
278,user34,sad,0.82,2025-12-04 10:50:51
279,user46,surprised,0.86,2025-12-04 16:55:26
280,user37,surprised,0.94,2025-12-04 18:51:39
281,user4,sad,0.82,2025-12-04 16:02:07
282,user23,surprised,0.91,2025-12-04 14:24:09
283,user19,happy,0.9,2025-12-04 17:15:47
284,user44,fear,0.77,2025-12-04 19:26:59
285,user22,fear,0.73,2025-12-04 07:24:30
286,user20,angry,0.75,2025-12-04 08:16:45
287,user15,happy,0.98,2025-12-04 14:41:24
288,user44,happy,0.94,2025-12-04 21:07:02
289,user19,sad,0.76,2025-12-04 13:39:31
290,user12,angry,0.76,2025-12-04 11:30:13
291,user15,surprised,0.84,2025-12-04 19:37:18
292,user29,happy,0.96,2025-12-04 15:01:26
293,user50,fear,0.65,2025-12-04 16:28:28
294,user38,surprised,0.94,2025-12-04 13:43:06
295,user36,sad,0.79,2025-12-04 15:27:37
296,user27,sad,0.87,2025-12-04 20:17:12
297,user9,fear,0.62,2025-12-04 12:36:39
298,user41,happy,0.97,2025-12-04 19:19:01
299,user45,fear,0.69,2025-12-04 02:47:47
300,user40,sad,0.74,2025-12-04 14:30:28
301,user36,angry,0.77,2025-12-04 17:50:25
302,user32,sad,0.72,2025-12-04 16:05:52
303,user30,happy,0.94,2025-12-04 16:18:39
304,user36,happy,0.95,2025-12-04 19:55:29
305,user24,surprised,0.82,2025-12-04 05:02:33
306,user23,angry,0.82,2025-12-04 08:27:14
307,user39,sad,0.86,2025-12-04 14:11:43
308,user8,surprised,0.85,2025-12-04 11:44:36
309,user32,fear,0.62,2025-12-04 05:24:59
310,user32,happy,0.86,2025-12-04 16:53:45
311,user15,fear,0.78,2025-12-04 06:59:29
312,user4,angry,0.8,2025-12-04 14:06:15
313,user31,angry,0.76,2025-12-04 07:17:01
314,user21,fear,0.64,2025-12-04 14:50:22
315,user35,happy,0.93,2025-12-04 19:34:51
316,user10,surprised,0.85,2025-12-04 23:30:56
317,user37,fear,0.62,2025-12-04 17:46:04
318,user23,happy,0.92,2025-12-04 07:44:22
319,user15,angry,0.88,2025-12-04 14:22:03
320,user43,angry,0.85,2025-12-04 20:01:41
321,user28,happy,0.93,2025-12-04 13:24:28
322,user15,sad,0.86,2025-12-04 20:26:16
323,user20,surprised,0.91,2025-12-04 12:02:18
324,user44,angry,0.8,2025-12-04 08:15:08
325,user40,angry,0.87,2025-12-04 21:04:03
326,user33,surprised,0.93,2025-12-04 10:43:28
327,user14,angry,0.89,2025-12-04 23:51:33
328,user22,sad,0.78,2025-12-04 08:47:16
329,user6,sad,0.88,2025-12-04 21:06:10
330,user43,happy,0.93,2025-12-04 14:53:55
331,user12,fear,0.72,2025-12-04 10:36:28
332,user6,surprised,0.91,2025-12-04 20:37:35
333,user28,happy,0.88,2025-12-04 16:51:55
334,user4,surprised,0.94,2025-12-04 15:33:39
335,user31,happy,0.97,2025-12-04 20:26:34
336,user1,surprised,0.87,2025-12-04 12:46:39
337,user36,surprised,0.81,2025-12-04 11:01:10
338,user37,surprised,0.82,2025-12-04 12:47:33
339,user10,angry,0.79,2025-12-04 00:50:14
340,user42,happy,0.98,2025-12-04 12:55:35
341,user46,surprised,0.93,2025-12-04 13:05:30
342,user20,sad,0.86,2025-12-04 16:01:57
343,user19,happy,0.96,2025-12-04 02:41:07
344,user10,angry,0.87,2025-12-04 22:12:35
345,user11,surprised,0.85,2025-12-04 09:37:40
346,user44,fear,0.6,2025-12-04 22:12:18
347,user10,angry,0.8,2025-12-04 15:28:20
348,user43,surprised,0.89,2025-12-04 17:08:15
349,user33,angry,0.88,2025-12-04 15:56:06
350,user36,fear,0.76,2025-12-04 18:30:11
351,user30,fear,0.72,2025-12-04 15:06:07
352,user29,sad,0.76,2025-12-04 22:21:11
353,user27,happy,0.95,2025-12-04 14:32:30
354,user36,happy,0.88,2025-12-04 08:45:08
355,user46,fear,0.8,2025-12-04 19:35:00
356,user25,surprised,0.88,2025-12-04 16:54:13
357,user7,surprised,0.85,2025-12-04 18:08:23
358,user8,angry,0.82,2025-12-04 14:13:58
359,user30,sad,0.84,2025-12-04 19:06:22
360,user15,happy,0.94,2025-12-04 14:18:05
361,user14,surprised,0.85,2025-12-04 11:16:33
362,user10,happy,0.93,2025-12-04 19:26:51
363,user4,happy,0.95,2025-12-04 17:40:51
364,user48,angry,0.8,2025-12-04 10:35:17
365,user37,happy,0.92,2025-12-04 19:06:44
366,user30,surprised,0.95,2025-12-04 17:31:15
367,user29,happy,0.91,2025-12-04 08:47:44
368,user23,happy,0.9,2025-12-04 11:50:41
369,user50,fear,0.68,2025-12-04 18:52:34
370,user38,happy,0.92,2025-12-04 20:21:43
371,user37,surprised,0.84,2025-12-04 21:12:53
372,user39,angry,0.78,2025-12-04 16:33:59
373,user45,surprised,0.94,2025-12-04 08:05:38
374,user32,surprised,0.93,2025-12-04 20:44:37
375,user48,fear,0.64,2025-12-04 01:39:53
376,user34,sad,0.7,2025-12-04 09:31:17
377,user37,fear,0.67,2025-12-04 07:50:45
378,user37,surprised,0.92,2025-12-04 16:18:04
379,user21,surprised,0.82,2025-12-04 07:13:50
380,user47,angry,0.87,2025-12-04 02:34:22
381,user43,fear,0.79,2025-12-04 07:43:59
382,user46,angry,0.81,2025-12-04 19:10:38
383,user7,sad,0.76,2025-12-04 18:59:09
384,user33,fear,0.76,2025-12-04 10:00:24
385,user31,fear,0.71,2025-12-04 17:50:36
386,user18,angry,0.85,2025-12-04 12:04:34
387,user30,angry,0.76,2025-12-04 14:57:16
388,user31,angry,0.79,2025-12-04 18:20:40
389,user47,happy,0.92,2025-12-04 10:49:18
390,user30,happy,0.87,2025-12-04 16:09:26
391,user1,sad,0.72,2025-12-04 06:44:37
392,user44,sad,0.71,2025-12-04 14:23:32
393,user3,fear,0.6,2025-12-04 17:28:17
394,user13,surprised,0.85,2025-12-04 11:45:30
395,user47,sad,0.74,2025-12-04 03:26:07
396,user13,angry,0.75,2025-12-04 15:33:26
397,user37,happy,0.95,2025-12-04 18:41:31
398,user26,happy,0.85,2025-12-04 20:45:42
399,user24,happy,0.89,2025-12-04 21:00:50
400,user32,angry,0.8,2025-12-04 21:29:58
401,user9,fear,0.74,2025-12-04 05:20:28
402,user21,surprised,0.91,2025-12-04 07:52:46
403,user25,surprised,0.94,2025-12-04 06:39:14
404,user9,angry,0.75,2025-12-04 11:23:07
405,user36,fear,0.67,2025-12-04 06:14:38
406,user50,happy,0.97,2025-12-04 00:04:51
407,user29,surprised,0.92,2025-12-04 17:07:41
408,user38,fear,0.65,2025-12-04 08:42:02
409,user5,fear,0.74,2025-12-04 22:29:20
410,user27,sad,0.71,2025-12-04 08:30:57
411,user41,fear,0.61,2025-12-04 02:46:22
412,user25,fear,0.66,2025-12-04 19:25:53
413,user26,fear,0.68,2025-12-04 12:26:34
414,user47,happy,0.92,2025-12-04 07:39:03
415,user10,fear,0.68,2025-12-04 09:10:32
416,user25,happy,0.87,2025-12-04 11:10:35
417,user23,happy,0.93,2025-12-04 14:02:21
418,user2,angry,0.79,2025-12-04 12:36:40
419,user27,sad,0.75,2025-12-04 07:26:02
420,user44,happy,0.96,2025-12-04 18:05:36
421,user42,happy,0.87,2025-12-04 15:55:53
422,user28,angry,0.85,2025-12-04 13:48:35
423,user28,sad,0.83,2025-12-04 09:15:37
424,user33,happy,0.87,2025-12-04 16:56:59
425,user40,angry,0.77,2025-12-04 18:26:45
426,user13,fear,0.64,2025-12-04 05:25:23
427,user32,angry,0.76,2025-12-04 13:09:31
428,user7,surprised,0.89,2025-12-04 11:05:51
429,user20,surprised,0.81,2025-12-04 18:48:54
430,user40,fear,0.63,2025-12-04 06:59:04
431,user5,sad,0.78,2025-12-04 21:44:41
432,user26,angry,0.81,2025-12-04 11:47:01
433,user2,fear,0.75,2025-12-04 21:50:31
434,user44,surprised,0.85,2025-12-04 11:32:37
435,user32,fear,0.6,2025-12-04 15:37:03
436,user35,sad,0.75,2025-12-04 11:15:06
437,user8,fear,0.78,2025-12-04 10:19:52
438,user15,angry,0.77,2025-12-04 07:08:12
439,user49,happy,0.9,2025-12-04 17:56:45
440,user32,surprised,0.92,2025-12-04 12:45:41
441,user45,surprised,0.93,2025-12-04 13:48:25
442,user1,fear,0.61,2025-12-04 06:31:33
443,user37,sad,0.79,2025-12-04 19:11:43
444,user43,sad,0.83,2025-12-04 16:10:06
445,user37,angry,0.79,2025-12-04 07:39:23
446,user12,sad,0.83,2025-12-04 09:09:55
447,user49,sad,0.75,2025-12-04 14:11:29
448,user2,happy,0.91,2025-12-04 13:39:35
449,user16,happy,0.93,2025-12-04 07:15:44
450,user40,surprised,0.87,2025-12-04 18:49:21
451,user12,fear,0.64,2025-12-04 13:06:45
452,user9,sad,0.72,2025-12-04 17:15:20
453,user48,sad,0.87,2025-12-04 16:31:35
454,user33,happy,0.9,2025-12-04 19:28:34
455,user11,happy,0.89,2025-12-04 12:23:50
456,user38,surprised,0.91,2025-12-04 08:32:20
457,user7,surprised,0.9,2025-12-04 11:29:05
458,user35,happy,0.91,2025-12-04 20:33:50
459,user4,sad,0.79,2025-12-04 05:19:40
460,user33,surprised,0.84,2025-12-04 17:34:59
461,user30,angry,0.77,2025-12-04 13:13:41
462,user37,sad,0.7,2025-12-04 07:19:57
463,user21,angry,0.89,2025-12-04 21:42:53
464,user8,happy,0.92,2025-12-04 21:16:02
465,user37,fear,0.73,2025-12-04 19:54:51
466,user6,fear,0.67,2025-12-04 20:46:25
467,user2,happy,0.91,2025-12-04 16:43:04
468,user29,happy,0.91,2025-12-04 10:58:46
469,user17,fear,0.64,2025-12-04 12:34:44
470,user20,surprised,0.94,2025-12-04 10:35:14
471,user15,happy,0.9,2025-12-04 06:39:40
472,user31,fear,0.78,2025-12-04 18:14:27
473,user10,sad,0.73,2025-12-04 21:46:33
474,user48,fear,0.64,2025-12-04 16:12:45
475,user21,surprised,0.81,2025-12-04 09:18:20
476,user10,angry,0.81,2025-12-04 09:31:48
477,user25,happy,0.94,2025-12-04 20:46:07
478,user43,fear,0.75,2025-12-04 10:22:23
479,user5,sad,0.88,2025-12-04 16:42:53
480,user19,happy,0.9,2025-12-04 07:26:42
481,user11,fear,0.76,2025-12-04 17:10:08
482,user43,happy,0.86,2025-12-04 16:50:39
483,user13,happy,0.88,2025-12-04 18:18:04
484,user19,happy,0.9,2025-12-04 15:50:30
485,user18,surprised,0.94,2025-12-04 08:39:17
486,user40,fear,0.61,2025-12-04 12:55:53
487,user37,sad,0.76,2025-12-04 08:26:28
488,user35,fear,0.7,2025-12-04 09:10:29
489,user48,happy,0.86,2025-12-04 05:52:33
490,user7,happy,0.87,2025-12-04 09:49:35
491,user4,happy,0.89,2025-12-04 20:18:51
492,user50,happy,0.87,2025-12-04 19:09:11
493,user32,surprised,0.85,2025-12-04 10:55:35
494,user34,fear,0.8,2025-12-04 20:30:04
495,user34,surprised,0.92,2025-12-04 14:37:00
496,user48,angry,0.82,2025-12-04 14:42:47
497,user31,sad,0.76,2025-12-04 22:19:07
498,user30,surprised,0.91,2025-12-04 16:46:02
499,user3,fear,0.76,2025-12-04 20:02:37
500,user14,happy,0.87,2025-12-04 10:56:57
501,user30,happy,0.86,2025-12-04 21:08:07
502,user47,angry,0.76,2025-12-04 16:40:44
503,user50,angry,0.88,2025-12-04 08:03:16
504,user30,sad,0.71,2025-12-04 13:07:09
505,user30,surprised,0.81,2025-12-04 20:49:38
506,user5,sad,0.77,2025-12-04 09:31:04
507,user28,happy,0.88,2025-12-04 16:54:36
508,user3,angry,0.87,2025-12-04 14:29:33
509,user18,surprised,0.88,2025-12-04 14:41:54
510,user12,surprised,0.87,2025-12-04 08:19:59
511,user31,happy,0.96,2025-12-04 15:41:43
512,user13,fear,0.66,2025-12-04 14:28:54
513,user15,surprised,0.89,2025-12-04 08:58:39
514,user47,fear,0.73,2025-12-04 09:44:54
515,user40,angry,0.84,2025-12-04 12:41:02
516,user49,happy,0.9,2025-12-04 08:14:03
517,user9,surprised,0.89,2025-12-04 19:06:28
518,user36,angry,0.76,2025-12-04 13:00:03
519,user14,fear,0.72,2025-12-04 12:49:28
520,user28,angry,0.78,2025-12-04 10:43:03
521,user1,fear,0.7,2025-12-04 13:00:52
522,user33,angry,0.81,2025-12-04 13:41:51
523,user7,happy,0.94,2025-12-04 08:29:05
524,user25,angry,0.76,2025-12-04 05:09:12
525,user21,happy,0.87,2025-12-04 09:50:31
526,user18,sad,0.8,2025-12-04 13:46:56
527,user49,fear,0.65,2025-12-04 18:22:59
528,user11,happy,0.98,2025-12-04 16:10:39
529,user47,surprised,0.94,2025-12-04 08:06:12
530,user23,happy,0.87,2025-12-04 05:08:14
531,user46,happy,0.97,2025-12-04 11:33:21
532,user25,surprised,0.84,2025-12-04 11:23:23
533,user16,surprised,0.91,2025-12-04 06:59:57
534,user37,happy,0.91,2025-12-04 21:25:39
535,user37,surprised,0.88,2025-12-04 16:05:18
536,user5,sad,0.71,2025-12-04 01:38:39
537,user15,fear,0.73,2025-12-04 15:21:36
538,user21,happy,0.9,2025-12-04 11:26:45
539,user29,happy,0.91,2025-12-04 13:55:16
540,user43,fear,0.79,2025-12-04 12:12:47
541,user5,sad,0.85,2025-12-04 15:18:57
542,user6,sad,0.71,2025-12-04 23:22:25
543,user19,happy,0.96,2025-12-04 19:35:10
544,user12,fear,0.79,2025-12-04 18:21:38
545,user9,sad,0.87,2025-12-04 18:31:09
546,user28,sad,0.77,2025-12-04 15:23:14
547,user21,happy,0.85,2025-12-04 14:06:15
548,user5,fear,0.7,2025-12-04 10:19:51
549,user38,fear,0.71,2025-12-04 12:18:04
550,user22,happy,0.95,2025-12-04 17:04:22
551,user12,angry,0.79,2025-12-04 10:16:41
552,user34,sad,0.74,2025-12-04 11:09:39
553,user26,happy,0.92,2025-12-04 12:04:47
