id,user_id,emotion,confidence,timestamp
53,user15,happy,0.96,2025-12-04 13:25:08
54,user6,fear,0.73,2025-12-04 08:48:37
55,user20,happy,0.91,2025-12-04 17:38:34
56,user1,fear,0.8,2025-12-04 08:06:47
57,user45,happy,0.96,2025-12-04 21:13:39
58,user23,happy,0.89,2025-12-04 19:19:04
59,user39,sad,0.75,2025-12-04 16:24:10
60,user44,surprised,0.93,2025-12-04 19:00:19
61,user4,happy,0.89,2025-12-04 06:18:25
62,user44,happy,0.91,2025-12-04 14:12:10
63,user3,angry,0.84,2025-12-04 13:22:20
64,user19,happy,0.96,2025-12-04 13:22:03
65,user9,happy,0.87,2025-12-04 21:00:49
66,user21,angry,0.88,2025-12-04 21:05:54
67,user12,angry,0.9,2025-12-04 21:26:43
68,user19,happy,0.89,2025-12-04 14:10:10
69,user13,happy,0.97,2025-12-04 07:57:05
70,user42,fear,0.79,2025-12-04 15:52:40
71,user37,happy,0.93,2025-12-04 16:33:14
72,user5,happy,0.9,2025-12-04 20:52:16
73,user39,happy,0.86,2025-12-04 13:59:18
74,user9,happy,0.89,2025-12-04 17:27:34
75,user20,happy,0.91,2025-12-04 19:53:28
76,user22,happy,0.89,2025-12-04 16:47:24
77,user24,sad,0.77,2025-12-04 15:36:48
78,user5,happy,0.86,2025-12-04 12:07:54
79,user40,happy,0.86,2025-12-04 01:12:21
80,user7,happy,0.86,2025-12-04 22:56:40
81,user9,sad,0.72,2025-12-04 14:54:39
82,user11,fear,0.61,2025-12-04 10:25:06
83,user46,happy,0.88,2025-12-04 14:42:12
84,user7,sad,0.75,2025-12-04 16:47:57
85,user13,angry,0.76,2025-12-04 17:02:01
86,user31,happy,0.96,2025-12-04 16:13:25
87,user6,happy,0.98,2025-12-04 09:35:36
88,user12,surprised,0.88,2025-12-04 17:10:32
89,user32,surprised,0.81,2025-12-04 12:36:48
90,user22,happy,0.91,2025-12-04 07:14:47
91,user37,surprised,0.86,2025-12-04 16:13:07
92,user27,sad,0.71,2025-12-04 11:21:08
93,user44,happy,0.93,2025-12-04 15:26:08
94,user1,happy,0.92,2025-12-04 19:18:01
95,user25,happy,0.94,2025-12-04 19:36:34
96,user46,fear,0.64,2025-12-04 18:23:46
97,user9,happy,0.9,2025-12-04 17:33:55
98,user34,happy,0.91,2025-12-04 11:28:02
99,user38,happy,0.94,2025-12-04 21:08:58
100,user34,happy,0.95,2025-12-04 15:49:58
101,user5,happy,0.9,2025-12-04 11:43:35
102,user50,happy,0.91,2025-12-04 18:37:56
103,user10,surprised,0.89,2025-12-04 11:31:10
104,user46,happy,0.87,2025-12-04 18:27:35
105,user29,happy,0.97,2025-12-04 10:15:52
106,user44,happy,0.94,2025-12-04 16:31:12
107,user26,happy,0.93,2025-12-04 18:30:52
108,user48,happy,0.87,2025-12-04 21:07:16
109,user37,happy,0.93,2025-12-04 07:17:47
110,user46,happy,0.87,2025-12-04 17:34:26
111,user29,sad,0.82,2025-12-04 08:06:07
112,user39,happy,0.97,2025-12-04 16:01:30
113,user30,surprised,0.86,2025-12-04 21:04:17
114,user8,surprised,0.89,2025-12-04 16:43:58
115,user26,surprised,0.84,2025-12-04 16:26:27
116,user46,sad,0.88,2025-12-04 20:52:51
117,user44,happy,0.94,2025-12-04 19:51:41
118,user33,angry,0.82,2025-12-04 17:48:05
119,user23,surprised,0.93,2025-12-04 15:09:02
120,user10,sad,0.75,2025-12-04 09:50:15
121,user29,happy,0.96,2025-12-04 22:42:45
122,user17,happy,0.93,2025-12-04 02:52:13
123,user31,happy,0.88,2025-12-04 16:24:32
124,user39,happy,0.95,2025-12-04 08:47:56
125,user35,happy,0.89,2025-12-04 20:21:51
126,user31,happy,0.94,2025-12-04 06:27:29
127,user13,happy,0.86,2025-12-04 20:42:04
128,user3,happy,0.88,2025-12-04 11:52:30
129,user12,happy,0.89,2025-12-04 14:49:10
130,user27,angry,0.82,2025-12-04 07:53:25
131,user24,happy,0.93,2025-12-04 16:56:03
132,user11,happy,0.88,2025-12-04 16:58:51
133,user34,happy,0.91,2025-12-04 23:41:31
134,user39,happy,0.96,2025-12-04 14:11:02
135,user17,fear,0.63,2025-12-04 21:08:08
136,user4,happy,0.93,2025-12-04 20:43:57
137,user24,happy,0.96,2025-12-04 15:45:00
138,user49,happy,0.85,2025-12-04 21:12:22
139,user4,sad,0.77,2025-12-04 20:24:24
140,user45,sad,0.75,2025-12-04 16:30:59
141,user17,happy,0.92,2025-12-04 15:43:37
142,user42,happy,0.87,2025-12-04 06:09:24
143,user4,happy,0.88,2025-12-04 09:57:59
144,user28,happy,0.87,2025-12-04 12:10:18
145,user45,happy,0.85,2025-12-04 09:01:54
146,user37,happy,0.94,2025-12-04 15:50:54
147,user10,happy,0.88,2025-12-04 08:49:26
148,user48,happy,0.92,2025-12-04 23:55:50
149,user23,happy,0.93,2025-12-04 17:39:45
150,user32,sad,0.7,2025-12-04 19:52:20
151,user28,surprised,0.82,2025-12-04 16:40:04
152,user15,fear,0.71,2025-12-04 21:05:35
153,user18,happy,0.94,2025-12-04 08:03:52
154,user5,happy,0.86,2025-12-04 07:03:23
155,user35,angry,0.77,2025-12-04 12:14:19
156,user19,surprised,0.86,2025-12-04 16:52:47
157,user39,happy,0.87,2025-12-04 21:39:23
158,user43,happy,0.95,2025-12-04 10:33:51
159,user34,happy,0.97,2025-12-04 16:00:25
160,user37,sad,0.76,2025-12-04 11:03:00
161,user12,happy,0.87,2025-12-04 18:02:34
162,user34,happy,0.97,2025-12-04 19:59:48
163,user34,happy,0.96,2025-12-04 17:36:46
164,user3,happy,0.9,2025-12-04 05:44:32
165,user26,happy,0.93,2025-12-04 21:28:25
166,user16,fear,0.63,2025-12-04 18:08:07
167,user24,happy,0.88,2025-12-04 08:44:59
168,user40,happy,0.86,2025-12-04 19:04:32
169,user30,happy,0.96,2025-12-04 14:52:28
170,user18,sad,0.73,2025-12-04 19:33:19
171,user21,angry,0.76,2025-12-04 07:50:23
172,user8,sad,0.7,2025-12-04 23:55:20
173,user35,happy,0.97,2025-12-04 08:37:19
174,user22,fear,0.73,2025-12-04 13:34:16
175,user43,happy,0.9,2025-12-04 20:20:35
176,user47,happy,0.95,2025-12-04 22:15:47
177,user29,happy,0.88,2025-12-04 18:18:24
178,user31,surprised,0.94,2025-12-04 20:47:59
179,user21,fear,0.75,2025-12-04 23:26:45
180,user45,happy,0.92,2025-12-04 05:49:28
181,user48,happy,0.96,2025-12-04 19:36:50
182,user41,happy,0.97,2025-12-04 06:14:44
183,user40,happy,0.97,2025-12-04 23:30:20
184,user24,happy,0.85,2025-12-04 20:35:12
185,user29,happy,0.92,2025-12-04 16:05:05
186,user20,sad,0.77,2025-12-04 22:48:23
187,user21,happy,0.92,2025-12-04 11:03:20
188,user42,happy,0.95,2025-12-04 15:18:59
189,user23,happy,0.92,2025-12-04 22:17:25
190,user32,surprised,0.83,2025-12-04 17:09:40
191,user20,happy,0.92,2025-12-04 18:38:22
192,user37,happy,0.95,2025-12-04 14:14:59
193,user16,surprised,0.86,2025-12-04 06:09:07
194,user27,surprised,0.83,2025-12-04 06:43:45
195,user41,happy,0.87,2025-12-04 11:17:05
196,user15,happy,0.88,2025-12-04 15:37:13
197,user21,happy,0.9,2025-12-04 18:18:01
198,user15,happy,0.88,2025-12-04 07:01:18
199,user32,happy,0.92,2025-12-04 08:17:05
200,user43,happy,0.86,2025-12-04 20:22:08
201,user50,happy,0.96,2025-12-04 21:07:11
202,user45,happy,0.94,2025-12-04 20:21:02
203,user14,happy,0.92,2025-12-04 11:51:59
204,user48,happy,0.94,2025-12-04 10:17:05
205,user20,fear,0.76,2025-12-04 18:09:18
206,user38,happy,0.88,2025-12-04 15:20:51
207,user49,happy,0.87,2025-12-04 14:06:34
208,user44,happy,0.95,2025-12-04 06:15:37
209,user30,happy,0.91,2025-12-04 20:35:42
210,user23,happy,0.97,2025-12-04 15:40:25
211,user11,happy,0.89,2025-12-04 20:46:09
212,user10,happy,0.86,2025-12-04 19:55:36
213,user15,happy,0.94,2025-12-04 12:00:39
214,user2,happy,0.91,2025-12-04 06:51:15
215,user1,happy,0.94,2025-12-04 21:47:32
216,user39,happy,0.94,2025-12-04 06:15:39
217,user41,fear,0.62,2025-12-04 09:57:32
218,user2,angry,0.78,2025-12-04 14:35:11
219,user36,surprised,0.88,2025-12-04 13:14:20
220,user20,happy,0.91,2025-12-04 12:57:15
221,user10,happy,0.96,2025-12-04 15:00:13
222,user37,happy,0.98,2025-12-04 19:52:20
223,user41,happy,0.88,2025-12-04 10:00:37
224,user21,happy,0.9,2025-12-04 15:22:43
225,user48,sad,0.87,2025-12-04 11:24:44
226,user18,happy,0.91,2025-12-04 05:48:31
227,user11,surprised,0.87,2025-12-04 09:40:03
228,user7,happy,0.9,2025-12-04 15:26:38
229,user27,happy,0.85,2025-12-04 14:20:08
230,user34,surprised,0.91,2025-12-04 07:16:26
231,user5,happy,0.87,2025-12-04 22:18:05
232,user29,happy,0.95,2025-12-04 23:22:49
233,user35,happy,0.92,2025-12-04 20:37:56
234,user40,happy,0.93,2025-12-04 22:26:27
235,user41,happy,0.92,2025-12-04 18:57:46
236,user2,sad,0.85,2025-12-04 19:33:03
237,user36,sad,0.82,2025-12-04 18:11:34
238,user5,surprised,0.85,2025-12-04 13:15:06
239,user20,fear,0.72,2025-12-04 08:07:01
240,user27,surprised,0.88,2025-12-04 00:26:56
241,user40,happy,0.88,2025-12-04 13:40:20
242,user31,happy,0.85,2025-12-04 05:19:53
243,user12,happy,0.87,2025-12-04 08:27:41
244,user10,sad,0.77,2025-12-04 07:42:19
245,user30,surprised,0.8,2025-12-04 17:45:19
246,user20,angry,0.84,2025-12-04 16:37:47
247,user2,happy,0.98,2025-12-04 06:58:17
248,user16,happy,0.92,2025-12-04 16:57:13
249,user19,sad,0.71,2025-12-04 11:10:08
250,user50,happy,0.93,2025-12-04 10:48:50
251,user3,happy,0.97,2025-12-04 19:32:57
252,user49,happy,0.89,2025-12-04 08:09:39
253,user47,happy,0.91,2025-12-04 14:50:13
254,user5,happy,0.93,2025-12-04 08:25:52
255,user3,happy,0.96,2025-12-04 08:02:54
256,user43,sad,0.87,2025-12-04 14:27:49
257,user26,happy,0.88,2025-12-04 05:04:28
258,user37,happy,0.96,2025-12-04 13:49:44
259,user44,happy,0.95,2025-12-04 05:21:24
260,user29,happy,0.88,2025-12-04 11:29:12
261,user3,happy,0.93,2025-12-04 23:32:52
262,user15,happy,0.87,2025-12-04 09:40:26
263,user32,angry,0.86,2025-12-04 17:28:28
264,user19,happy,0.85,2025-12-04 19:26:35
265,user45,happy,0.93,2025-12-04 20:51:45
266,user5,happy,0.93,2025-12-04 11:32:26
267,user3,happy,0.95,2025-12-04 10:49:58
268,user48,surprised,0.8,2025-12-04 21:08:43
269,user36,happy,0.9,2025-12-04 17:46:43
270,user33,happy,0.91,2025-12-04 03:14:01
271,user12,happy,0.9,2025-12-04 14:41:16
272,user19,happy,0.98,2025-12-04 14:26:31
273,user26,happy,0.91,2025-12-04 03:06:33
274,user8,happy,0.95,2025-12-04 14:21:57
275,user2,happy,0.87,2025-12-04 14:26:44
276,user39,fear,0.74,2025-12-04 16:39:19
277,user50,happy,0.9,2025-12-04 07:59:15
278,user20,happy,0.95,2025-12-04 10:53:05
279,user43,angry,0.8,2025-12-04 19:21:55
280,user14,happy,0.93,2025-12-04 17:35:08
281,user3,happy,0.9,2025-12-04 06:32:18
282,user25,happy,0.94,2025-12-04 09:58:12
283,user42,happy,0.93,2025-12-04 12:49:41
284,user6,happy,0.9,2025-12-04 07:20:54
285,user27,happy,0.96,2025-12-04 21:49:46
286,user28,angry,0.86,2025-12-04 22:08:17
287,user31,happy,0.89,2025-12-04 01:05:17
288,user1,happy,0.94,2025-12-04 15:29:13
289,user35,happy,0.9,2025-12-04 16:05:47
290,user49,happy,0.94,2025-12-04 10:51:40
291,user9,angry,0.89,2025-12-04 10:55:39
292,user38,happy,0.92,2025-12-04 17:51:33
293,user36,surprised,0.88,2025-12-04 21:11:14
294,user16,fear,0.65,2025-12-04 20:35:42
295,user6,happy,0.92,2025-12-04 09:00:37
296,user49,happy,0.87,2025-12-04 11:55:47
297,user30,happy,0.93,2025-12-04 06:11:00
298,user17,happy,0.93,2025-12-04 18:24:08
299,user46,surprised,0.9,2025-12-04 19:45:55
300,user33,happy,0.85,2025-12-04 13:49:00
301,user1,happy,0.98,2025-12-04 16:34:36
302,user23,happy,0.89,2025-12-04 00:23:38
303,user10,fear,0.74,2025-12-04 17:42:40
304,user5,surprised,0.85,2025-12-04 13:16:03
305,user15,happy,0.9,2025-12-04 19:43:12
306,user28,happy,0.86,2025-12-04 20:16:15
307,user39,angry,0.85,2025-12-04 21:28:27
308,user45,happy,0.95,2025-12-04 16:01:48
309,user12,happy,0.96,2025-12-04 06:16:27
310,user24,sad,0.74,2025-12-04 16:29:37
311,user31,fear,0.76,2025-12-04 19:57:51
312,user43,fear,0.67,2025-12-04 12:54:20
313,user15,happy,0.96,2025-12-04 09:54:26
314,user12,happy,0.89,2025-12-04 19:21:23
315,user46,sad,0.86,2025-12-04 08:56:27
316,user16,fear,0.66,2025-12-04 12:42:03
317,user47,sad,0.87,2025-12-04 01:21:34
318,user27,happy,0.91,2025-12-04 10:19:43
319,user16,angry,0.86,2025-12-04 13:01:40
320,user37,happy,0.88,2025-12-04 17:49:19
321,user48,surprised,0.81,2025-12-04 22:39:38
322,user34,happy,0.95,2025-12-04 12:09:43
323,user13,happy,0.88,2025-12-04 16:15:10
324,user9,happy,0.86,2025-12-04 16:46:02
325,user41,happy,0.97,2025-12-04 11:22:18
326,user29,happy,0.94,2025-12-04 20:40:27
327,user39,angry,0.85,2025-12-04 14:25:36
328,user25,happy,0.92,2025-12-04 21:18:32
329,user19,surprised,0.88,2025-12-04 20:06:26
330,user28,angry,0.82,2025-12-04 05:34:17
331,user1,happy,0.9,2025-12-04 23:58:35
332,user21,fear,0.7,2025-12-04 12:44:08
333,user9,happy,0.9,2025-12-04 06:33:38
334,user38,happy,0.97,2025-12-04 14:53:32
335,user3,happy,0.95,2025-12-04 17:04:29
336,user7,angry,0.75,2025-12-04 08:56:53
337,user35,happy,0.95,2025-12-04 12:34:09
338,user50,angry,0.88,2025-12-04 06:47:56
339,user28,angry,0.85,2025-12-04 11:20:14
340,user32,sad,0.81,2025-12-04 17:21:37
341,user2,sad,0.82,2025-12-04 11:53:54
342,user1,happy,0.95,2025-12-04 20:01:30
343,user18,happy,0.92,2025-12-04 15:18:03
344,user12,happy,0.89,2025-12-04 06:54:06
345,user9,surprised,0.94,2025-12-04 13:17:24
346,user17,happy,0.93,2025-12-04 08:26:19
347,user30,happy,0.94,2025-12-04 22:43:05
348,user4,surprised,0.84,2025-12-04 09:53:11
349,user6,fear,0.75,2025-12-04 15:00:25
350,user15,angry,0.89,2025-12-04 15:01:12
351,user7,fear,0.71,2025-12-04 09:52:58
352,user8,surprised,0.88,2025-12-04 06:20:42
353,user37,happy,0.96,2025-12-04 06:14:39
354,user49,sad,0.72,2025-12-04 14:53:13
355,user34,happy,0.97,2025-12-04 19:11:28
356,user44,happy,0.88,2025-12-04 06:24:39
357,user14,sad,0.84,2025-12-04 06:12:15
358,user23,sad,0.85,2025-12-04 20:02:44
359,user9,happy,0.97,2025-12-04 13:18:34
360,user43,happy,0.87,2025-12-04 01:12:09
361,user2,happy,0.97,2025-12-04 16:19:53
362,user32,happy,0.96,2025-12-04 06:00:52
363,user49,happy,0.91,2025-12-04 22:50:13
364,user29,happy,0.95,2025-12-04 14:52:47
365,user37,happy,0.88,2025-12-04 15:30:02
366,user13,happy,0.98,2025-12-04 22:31:24
367,user18,sad,0.73,2025-12-04 18:21:09
368,user36,happy,0.89,2025-12-04 11:28:59
369,user26,angry,0.87,2025-12-04 19:56:35
370,user29,happy,0.98,2025-12-04 17:11:07
371,user27,angry,0.86,2025-12-04 23:38:37
372,user28,fear,0.71,2025-12-04 08:36:21
373,user46,happy,0.95,2025-12-04 16:04:32
374,user15,happy,0.95,2025-12-04 20:45:06
375,user11,happy,0.93,2025-12-04 06:34:49
376,user50,sad,0.8,2025-12-04 17:01:05
377,user32,happy,0.85,2025-12-04 10:09:21
378,user19,happy,0.93,2025-12-04 19:18:05
379,user23,happy,0.87,2025-12-04 00:18:20
380,user18,happy,0.92,2025-12-04 18:29:07
381,user27,fear,0.8,2025-12-04 19:30:48
382,user48,sad,0.79,2025-12-04 09:22:08
383,user35,happy,0.94,2025-12-04 16:45:53
384,user7,happy,0.87,2025-12-04 18:44:12
385,user6,happy,0.95,2025-12-04 22:08:23
386,user37,fear,0.76,2025-12-04 08:37:56
387,user24,happy,0.93,2025-12-04 02:41:15
388,user33,happy,0.87,2025-12-04 01:33:10
389,user16,happy,0.89,2025-12-04 21:06:26
390,user25,happy,0.96,2025-12-04 21:10:09
391,user47,surprised,0.84,2025-12-04 09:19:43
392,user1,fear,0.62,2025-12-04 11:50:54
393,user30,sad,0.77,2025-12-04 12:57:09
394,user30,happy,0.95,2025-12-04 16:21:29
395,user9,happy,0.85,2025-12-04 15:35:54
396,user40,happy,0.98,2025-12-04 10:56:17
397,user18,angry,0.86,2025-12-04 17:27:04
398,user1,fear,0.66,2025-12-04 12:35:58
399,user26,happy,0.88,2025-12-04 21:30:50
400,user50,happy,0.87,2025-12-04 22:39:55
401,user11,surprised,0.86,2025-12-04 03:28:29
402,user34,happy,0.92,2025-12-04 18:35:30
403,user9,happy,0.87,2025-12-04 08:28:54
404,user35,sad,0.71,2025-12-04 10:11:13
405,user38,fear,0.77,2025-12-04 13:31:46
406,user48,happy,0.91,2025-12-04 21:12:52
407,user34,angry,0.77,2025-12-04 08:04:51
408,user17,happy,0.95,2025-12-04 22:01:17
409,user3,happy,0.93,2025-12-04 14:42:19
410,user41,happy,0.86,2025-12-04 16:15:24
411,user16,angry,0.78,2025-12-04 10:55:45
412,user41,fear,0.7,2025-12-04 22:52:37
413,user43,surprised,0.87,2025-12-04 16:49:41
414,user33,happy,0.92,2025-12-04 11:35:08
415,user22,happy,0.9,2025-12-04 16:32:27
416,user44,angry,0.86,2025-12-04 23:37:23
417,user38,happy,0.97,2025-12-04 14:15:40
418,user44,happy,0.87,2025-12-04 09:01:53
419,user46,angry,0.79,2025-12-04 23:21:14
420,user3,happy,0.86,2025-12-04 15:06:30
421,user3,happy,0.88,2025-12-04 05:45:07
422,user1,happy,0.88,2025-12-04 20:55:03
423,user21,happy,0.98,2025-12-04 11:28:10
424,user24,happy,0.94,2025-12-04 15:25:13
425,user11,happy,0.9,2025-12-04 18:04:53
426,user2,happy,0.93,2025-12-04 16:51:05
427,user27,surprised,0.88,2025-12-04 17:29:41
428,user8,happy,0.92,2025-12-04 12:33:12
429,user39,happy,0.87,2025-12-04 23:52:52
430,user9,surprised,0.9,2025-12-04 23:12:29
431,user8,happy,0.91,2025-12-04 13:21:31
432,user7,surprised,0.88,2025-12-04 09:05:17
433,user27,surprised,0.83,2025-12-04 11:58:21
434,user29,happy,0.86,2025-12-04 16:12:54
435,user49,happy,0.96,2025-12-04 21:07:30
436,user36,surprised,0.87,2025-12-04 11:23:06
437,user33,happy,0.86,2025-12-04 15:05:51
438,user43,happy,0.89,2025-12-04 09:01:28
439,user36,happy,0.89,2025-12-04 13:07:01
440,user19,happy,0.98,2025-12-04 13:16:24
441,user50,happy,0.87,2025-12-04 21:28:55
442,user6,sad,0.8,2025-12-04 11:17:46
443,user31,happy,0.86,2025-12-04 17:04:29
444,user19,surprised,0.87,2025-12-04 06:42:06
445,user22,surprised,0.84,2025-12-04 20:15:32
446,user39,happy,0.9,2025-12-04 12:24:17
447,user35,happy,0.9,2025-12-04 20:05:15
448,user41,happy,0.97,2025-12-04 07:32:33
449,user29,happy,0.88,2025-12-04 12:26:26
450,user4,fear,0.63,2025-12-04 20:52:47
451,user27,fear,0.74,2025-12-04 13:40:18
452,user27,happy,0.96,2025-12-04 06:14:06
453,user36,fear,0.8,2025-12-04 08:43:18
454,user40,happy,0.91,2025-12-04 14:34:08
455,user41,surprised,0.84,2025-12-04 08:45:14
456,user45,surprised,0.86,2025-12-04 10:57:18
457,user48,angry,0.77,2025-12-04 14:19:43
458,user2,happy,0.97,2025-12-04 08:44:36
459,user13,happy,0.97,2025-12-04 10:31:36
460,user25,sad,0.84,2025-12-04 11:54:59
461,user30,happy,0.98,2025-12-04 18:24:41
462,user13,angry,0.86,2025-12-04 11:38:17
463,user14,happy,0.91,2025-12-04 11:33:29
464,user15,sad,0.73,2025-12-04 11:05:34
465,user40,happy,0.91,2025-12-04 13:35:16
466,user45,happy,0.96,2025-12-04 10:06:13
467,user30,happy,0.94,2025-12-04 20:47:41
468,user14,fear,0.67,2025-12-04 19:48:12
469,user39,happy,0.89,2025-12-04 19:35:40
470,user25,happy,0.91,2025-12-04 15:38:26
471,user34,surprised,0.9,2025-12-04 11:45:04
472,user37,happy,0.96,2025-12-04 20:11:44
473,user8,angry,0.83,2025-12-04 17:53:32
474,user50,happy,0.94,2025-12-04 09:26:45
475,user48,happy,0.96,2025-12-04 07:31:08
476,user43,happy,0.95,2025-12-04 13:53:21
477,user33,happy,0.91,2025-12-04 06:37:05
478,user26,surprised,0.93,2025-12-04 12:12:24
479,user8,angry,0.83,2025-12-04 08:28:13
480,user11,happy,0.91,2025-12-04 20:56:53
481,user50,happy,0.98,2025-12-04 08:11:49
482,user31,angry,0.79,2025-12-04 10:30:21
483,user34,fear,0.64,2025-12-04 08:31:09
484,user24,happy,0.89,2025-12-04 07:58:55
485,user40,angry,0.76,2025-12-04 09:24:15
486,user21,happy,0.87,2025-12-04 18:56:28
487,user6,surprised,0.82,2025-12-04 13:15:00
488,user17,surprised,0.89,2025-12-04 13:00:13
489,user45,surprised,0.87,2025-12-04 11:15:15
490,user13,surprised,0.85,2025-12-04 14:52:54
491,user9,happy,0.87,2025-12-04 13:32:21
492,user38,sad,0.87,2025-12-04 11:12:28
493,user20,surprised,0.84,2025-12-04 09:40:49
494,user28,happy,0.95,2025-12-04 19:05:09
495,user8,surprised,0.84,2025-12-04 19:19:57
496,user36,angry,0.88,2025-12-04 18:40:49
497,user24,angry,0.88,2025-12-04 11:09:18
498,user24,happy,0.93,2025-12-04 16:57:19
499,user37,sad,0.76,2025-12-04 22:54:36
500,user50,happy,0.96,2025-12-04 11:19:49
501,user50,happy,0.88,2025-12-04 17:51:54
502,user21,fear,0.73,2025-12-04 13:45:57
503,user26,happy,0.93,2025-12-04 15:17:58
504,user14,happy,0.96,2025-12-04 09:38:02
505,user40,happy,0.98,2025-12-04 21:15:00
506,user25,angry,0.76,2025-12-04 14:24:42
507,user46,happy,0.88,2025-12-04 13:03:21
508,user17,happy,0.95,2025-12-04 17:31:12
509,user9,happy,0.86,2025-12-04 16:49:09
510,user13,sad,0.84,2025-12-04 17:46:38
511,user3,happy,0.92,2025-12-04 11:11:02
512,user26,happy,0.97,2025-12-04 07:19:59
513,user1,happy,0.91,2025-12-04 13:59:37
514,user20,sad,0.83,2025-12-04 18:41:28
515,user47,happy,0.88,2025-12-04 03:22:20
516,user39,happy,0.89,2025-12-04 07:22:45
517,user4,surprised,0.84,2025-12-04 17:17:56
518,user21,happy,0.9,2025-12-04 18:28:11
519,user42,surprised,0.81,2025-12-04 22:41:38
520,user22,happy,0.86,2025-12-04 20:52:54
521,user26,happy,0.97,2025-12-04 12:37:40
522,user38,sad,0.8,2025-12-04 10:27:07
523,user2,happy,0.97,2025-12-04 08:17:24
524,user15,angry,0.79,2025-12-04 18:58:52
525,user15,angry,0.81,2025-12-04 11:30:19
526,user17,sad,0.75,2025-12-04 20:07:23
527,user16,happy,0.88,2025-12-04 07:51:39
528,user4,happy,0.89,2025-12-04 20:34:11
529,user48,happy,0.91,2025-12-04 20:35:09
530,user18,happy,0.97,2025-12-04 10:14:30
531,user9,happy,0.87,2025-12-04 17:11:33
532,user32,fear,0.65,2025-12-04 12:20:09
533,user6,happy,0.86,2025-12-04 11:23:13
534,user1,happy,0.93,2025-12-04 11:16:24
535,user8,happy,0.97,2025-12-04 19:20:25
536,user5,sad,0.81,2025-12-04 20:00:44
537,user11,happy,0.94,2025-12-04 18:48:41
538,user14,angry,0.77,2025-12-04 11:52:30
539,user21,happy,0.96,2025-12-04 16:45:21
540,user6,happy,0.89,2025-12-04 19:01:54
541,user12,happy,0.87,2025-12-04 05:58:50
542,user25,happy,0.87,2025-12-04 06:12:39
543,user4,happy,0.93,2025-12-04 18:55:04
544,user34,fear,0.6,2025-12-04 12:05:43
545,user33,happy,0.85,2025-12-04 13:22:04
546,user18,happy,0.92,2025-12-04 11:41:42
547,user46,happy,0.91,2025-12-04 00:35:37
548,user47,happy,0.9,2025-12-04 12:45:27
549,user43,happy,0.9,2025-12-04 16:18:25
550,user48,happy,0.97,2025-12-04 15:36:02
551,user3,surprised,0.89,2025-12-04 06:18:58
552,user37,happy,0.92,2025-12-04 20:34:06
553,user11,happy,0.86,2025-12-04 11:10:45
554,user20,surprised,0.9,2025-12-04 13:49:37
555,user27,fear,0.73,2025-12-04 10:57:05
556,user18,happy,0.87,2025-12-04 20:41:09
